软件体系结构中五种常见风格的剖析		计算机工程	2000	2000年10期	软件体系结构是软件工程中一个新兴的研究领域。该文首先分析比较了现有软件体系结构理论中的几种风格，接着，说明这些不同风格如何在一个设计中使用，最后，指出了一些可能的研究方向。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010013&dbname=CJFD9902
软件工程化的基本形式和关键技术		计算机工程	2000	2000年10期	首先从工程实践的角度提出了软件工程化是软件开发走向成熟的持续改进过程，接着又提出并论述了软件工程化的对象、基本形式、关键技术和过程模型，最后给出了作者的实践经验和体会．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010039&dbname=CJFD9902
软件工程环境的建设		计算机工程	2000	2000年10期	提出了软件工程环境的配置原则和配置要素，论述了配置工具、平台和运作的一些关键技术．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010040&dbname=CJFD9902
软件工程环境的许可证配置		计算机工程	2000	2000年10期	许可证配置是软件工程环境配置的关键和难点之一．该文从配置软件工程环境的实际经验出发，建立了工具许可证服务系统的基本排队模型，提出了许可证共享效应的概念和许可证共享的一些策略，给出了许可证数估算方法．最后，讨论了许可证网络结构的配置技术．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010041&dbname=CJFD9902
软件企业的工程化实践		计算机工程	2000	2000年10期	简要回顾了我国软件企业的工程化历程，阐述了对工程化的认识和存在的主要问题，提出了相应的实施策略，总结了实践效果和实践经验．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010044&dbname=CJFD9902
指挥自动化系统的软件开发策略		计算机工程	2000	2000年10期	总结了指挥自动化系统应用软件的新特征，阐述了开发这种软件所面临的新问题，并提出了新的开发思路．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010045&dbname=CJFD9902
RUP软件工程过程研究及应用		计算机工程	2000	2000年10期	介绍了ＲＵＰ软件工程过程的动态结构和静态结构，分析了它的特点，说明了工程应用的范围、引用的步骤，最后给出一个迭代划分的例样．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200010047&dbname=CJFD9902
基于JNI的跨平台软件设计		计算机工程	2000	2000年09期	在研究了ＪＮＩ的机理和实现方法的基础之上，提出了利用Ｊａｖａ语言的体系结构无关性和ＪＮＩ的一致兼容性的特点，实现跨平台软件设计的系统开发思想，并以Ｊａｖａ调用Ｃ语言方法为例．着重讨论了Ｕｎｉｘ／Ｌｉｎｕｘ／Ｗｉｎｄｏｗｓ平台的实现方法．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200009033&dbname=CJFD9902
用UML和Rational Rose实现面向对象的三层C/S结构设计		计算机工程	2000	2000年09期	该文用一实例详细介绍了用ＵＭＬ和Ｒａｔｉｏｎａｌ Ｒｏｓｅ实现面向对象的三层Ｃ／Ｓ结构设计的方法．	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200009066&dbname=CJFD9902
Oracle/CASE在建设项目投资控制系统开发中的应用分析		计算机工程	2000	2000年08期	ＣＡＳＥ是计算机辅助技术应用于软件工程的结果，是目前信息系统设计开发集成环境与工具研究的热点和发展方向。结合信息系统设计和开发的实践，在建设项目投资控制系统设计开发中对Ｏｒａｃｌｅ／ＣＡＳＥ的应用进行了分析和探讨，主要对系统设计开发中的开发策略、基本设计过程和对Ｏｒａｃｌｅ／ＣＡＳＥ的核心数据字典等关键问题进行了分析。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200008036&dbname=CJFD9902
基于ODS模式的汽车客运售票结算系统的设计与实现		计算机工程	2000	2000年07期	在介绍ＯＤＳ技术的基础上，结合成功开发汽车客运售票结算系统的经验，探讨了基于ＯＤＳ模式的ＭＩＳ实现方案，从应用的角度论证了ＯＤＳ理论在管理信息系统中的重要意义。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200007024&dbname=CJFD9902
HVMDM:一个实用的软件系统级设计模型		计算机工程	2000	2000年03期	依据ＨＶＭ（Ｈｏｒｉｚｏｎｔａｌ－Ｖｅｒｔｉｃａｌ Ｍｅｔａｄａｔａ）方法，给出了一个软件系统级设计模型ＨＶＭＤＭ（ＨＶＭ Ｄｅｓｉｇｎ Ｍｏｄｅｌ），并把这一模型应用到大型ＭＩＳ系统的设计中。分析了在系统中增加新的子系统时，系统复杂性的增加情况，并与垂直接口方法进行了比较，证明了该方法的有效性。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200003004&dbname=CJFD9902
一种广域网中的分布式互斥算法		计算机工程	2000	2000年03期	广域网可简单地看作由多个局域网通过远程通信线路互连组成。为了适应广域网环境的特点，文章提出了一种两层结构的分布式互斥算法模型，把广域网系统组织成由局部进程组成的局部网络和由每个局部网络中的协调进程组成的全局环两层。为了互斥地访问共享资源，局部进程必须首先获得局部令牌，然后再向本地协调进程申请全局令牌，只有获得了局部和全局令牌的局部进程才能进入临界区。还讨论了对该算法可能的扩展。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200003025&dbname=CJFD9902
基于CMMI的软件测试流程		计算机工程	2004	2004年S1期	对CMMI以及与软件测试相关的关键过程域做了分析和介绍,并对传统的软件测试理论模型(X模型,V模型)做了分析和比较, 基于对这两方面理论知识的理解以及项目实践经验中的总结,对基于CMMI的软件测试流程做了探索和研究,旨在提高软件测试的效率和保 证软件开发的质量。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2004S1016&dbname=CJFD0305
产品型企业CMM需求开发实施中的问题研究		计算机工程	2004	2004年S1期	分析了产品型企业实施CMM需求开发过程域所具有的长期性、阶段性和迭代性的特点,并就这类企业在需求获取、分析、描述和 验证这4个活动实际操作中存在的一些问题,进行了分析和讨论。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2004S1205&dbname=CJFD0305
通用即插即用(UPnP)体系架构在可靠性方面的改进与实现		计算机工程	2004	2004年S1期	对目前较新颖的开放标准,通用即插即用(Universal Plug and Play,UPnP)体系架构进行研究并提出改进可靠性的思路。对通用即 插即用体系的术语、网络协议的交互使用以及工作流程做了研究。提出实际应用中存在的可靠性问题,并给出状态服务器的网络逻辑模型以 维护通用即插即用网络上的设备可用信息。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2004S1223&dbname=CJFD0305
电子协作平台在VMI中的研究和应用		计算机工程	2004	2004年S1期	由于全球化的来临,企业必须与供应链体系密切合作,以便快速适应市场变化、降低库存风险及成本压力,快速响应已是企业生存 的必要条件。为减少供应链的不确定因素。改善供应链长鞭效应,供应商管理库存(VMI)是一种最好的方法,对其的体系结构、模型和技术 实现的研究相对来说比较薄弱,该文分析了VMI库存管理,电子协作平台的工作原理,并结合实际情况介绍了电子协作平台的实现。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2004S1234&dbname=CJFD0305
基于Web Service工作流技术的手机售后服务系统		计算机工程	2004	2004年S1期	介绍了基于Web Service的工作流技术的实现以及在手机售后服务中的应用。基于Web Service的工作流技术可以增强手机售后服务业 务各环节的协作能力,使业务运作更加顺畅,高效率的业务处理有助于提高客户服务水平和企业竞争能力。基于Web Service的工作流技术可 以作为企业应用集成(EAI)的手段,快速解决信息孤岛、IT应用系统相对独立的问题。迅速填补信息鸿沟,实现手机售后服务数据的快速 流转。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2004S1237&dbname=CJFD0305
基于COM/DCOM的构件组装工具的设计		计算机工程	2004	2004年24期	软件构架技术的研究重点在于软件构架描述语言及其支持工具。该文通过对现有构架技术的研究,提出了基于COM/DCOM标准组件技术来构造构件组装工具的相关技术。基于COM/DCOM构件的软件开发环境的设计,描述了一个原型系统SOLOSTUDIO。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042400O&dbname=CJFD0305
基于ARM和uCLinux的嵌入式远程数据采集终端		计算机工程	2004	2004年23期	主要介绍了当前嵌入式应用中较为流行和成熟的ARM芯片和uCLinux嵌入式操作系统技术,将其用于电力系统的远程自动化抄表终端当中,利用Linux的源码开放性和可移植性,引入面向对象的软件工程思想,设计出兼容性较强,更容易升级的数据采集转发系统。并且在实际的应用当中得到的验证,取得了良好效果。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042301N&dbname=CJFD0305
基于SNMP的安全威胁及防范策略分析		计算机工程	2004	2004年22期	网络管理已经成为计算机网络建设中的重要内容之一,简单网络管理协议SNMP自发布以来已经得到了广泛应用,但SNMP的应用也增加了对网络安全的威胁。该文讨论并分析了基于SNMP的安全威胁及其防范策略。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042201B&dbname=CJFD0305
基于开放编译器的内存泄漏检测机制		计算机工程	2004	2004年20期	内存泄漏是程序设计中经常出现的问题,会降低系统性能,甚至耗尽内存空间导致系统崩溃。文章采用反射和开放编译技术,对开放编译器OpenC++进行了扩展与改进,设计并实现了一个C/C++动态内存泄漏检测工具,以帮助开发和测试人员查找内存泄漏。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042000H&dbname=CJFD0305
LinuxTCP/IP协议栈的层次构件化		计算机工程	2004	2004年20期	研究了Linux现有TCP/IP实现机制及与构件化密切相关的模块机制,实现了TCP/IP协议栈的层次构件化,搭建了一套更为灵活的TCP/IP协议栈的组织方式,证明了将构件技术引入Linux TCP/IP协议栈的可行性及优越性。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042000L&dbname=CJFD0305
用户所开发的工具无缝嵌入到应用程序中的途径		计算机工程	2004	2004年20期	因为通用的商业软件很难满足用户的特殊需求,所以有时需要对这些软件进行扩充,即需要将所开发的工具无缝嵌入到应用程序中。该文在对Windows消息机制、应用程序资源动态连接库等进行分析的基础上,以扩充Rose为例,给出了将用户所开发的应用程序无缝嵌入到应用程序中的几种方法。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20042000V&dbname=CJFD0305
分布式计算机软件总线体系结构研究与设计		计算机工程	2004	2004年20期	在分布式应用技术和吸收基于构件开发思想的基础上,提出了用分布式计算机软件总线的思想解决现有的软件开发方法中存在的问题,设计了分布式计算机软件总线的体系结构。最后围绕该结构分析了软件总线的接口,设计了软件总线间的通信结构。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200420016&dbname=CJFD0305
基于移动Agent的网络入侵免疫系统		计算机工程	2004	2004年19期	介绍了几种常见的分布式入侵检测系统针对目前入侵检测系统的不足提出了一个基于移动Agent的网络入侵免疫系统——MANIIS。系统借鉴了自然免疫系统的一些特性,如克隆选择、逆向选择和免疫记忆等,具有自主学习和动态适应的能力,智能性较高;采用层次结构的探测和响应机制,各agent相互独立,同时能在网络中自由移动,相互协作,以检测分布式攻击。文中说明了系统的结构框架以及实现细节,并分析了系统的性能。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041900J&dbname=CJFD0305
利用语义模型的需求可跟踪性的实现		计算机工程	2004	2004年18期	需求的可跟踪性——一种可以把需求规格说明和其他在软件系统生命周期产生的产品联系起来的性能,很早就已经广泛地被认为是高效软件工程管理和软件系统质量的关键因素[1]。该文提出了一种基于语义模型的方法,把从需求获取到编辑SRS的这样一个过程划分成若干阶段,并找出每一阶段的语义元素和联系。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041800W&dbname=CJFD0305
软件质量要素的灰色关联分析及其应用		计算机工程	2004	2004年18期	软件质量是软件开发相关各方共同关注的目标,定量评价软件质量是软件领域的难题。提出了运用灰色理论对软件质量模型的各要素进行灰色关联分析的技术方法和实例过程。结果表明,该方法理论上先进,技术上可行。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041800Y&dbname=CJFD0305
基于粗糙-模糊集理论的智能化构件选取		计算机工程	2004	2004年18期	对传统的构件库体系结构进行改进,提出了一种层次型智能构件库体系结构,并在此基础上,提出了一种基于粗糙-模糊集理论的智能化重用构件选取方法,并给出了相应的算法,实例研究表明该方法可以客观地给出重用方案的决策信息,能够提高构件重用的效率和准确率。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041801F&dbname=CJFD0305
基于实时多处理器操作系统内核的视频终端研究		计算机工程	2004	2004年18期	介绍一种基于实时多处理器操作系统内核的视频终端设计,其中主要介绍了终端的系统结构和基于实时多处理器操作系统内核下本系统的关键编程技术。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041801J&dbname=CJFD0305
一种不需噪声能量信息的准最佳正则图像复原		计算机工程	2004	2004年17期	提出一种基于正则化方法的高效图像复原技术。围绕最小化正则解模糊误差,设计该技术。利用泰勒级数定性地分析怎样的正则化算子使正则解模糊误差能量较小,得出结论:通常情况下应选取低阻高通的正则化算子;利用随机理论解决正则解模糊误差能量期望值最小化问题,确定正则化参数;利用小波变换估计噪声能量,在没有噪声能量信息的情况下,新方法能进行高效的图像恢复。实验结果表明本文的恢复技术比传统方法的恢复性能好,恢复效果接近最佳且性能稳定,且不需要噪声能量信息。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200417009&dbname=CJFD0305
业务模型的描述语言		计算机工程	2004	2004年17期	提出引入面向对象方法解决业务模型存在的问题,并讨论了如何借用UML中的建模元素描述业务模型中的基础设施、协同、信息和行为模型。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041700B&dbname=CJFD0305
关键业务中内存数据库的T树索引优化		计算机工程	2004	2004年17期	在关键业务中,提高DBMS性能的一个途径是把数据库放在主存中而不是硬盘中,这样便可以设计新的数据结构和算法,来提高内存数据库(MMDB)的效率。该文列举了当前MMDB研究中关于索引结构的一些成果, 并设计了一个新的索引结构——T-tail 树, 最后给出了T-tail 树的主要算法和这些算法的性能分析。结果表明在内存数据库中, T-tail 树具备非常好的性能。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041700U&dbname=CJFD0305
华东计算技术研究所软件开发情况介绍		计算机工程	2004	2004年16期	<正> 华东计算所主要承担国家重大科研型号和预研课题,在系统软件开发、集成和服务方面积累了丰富的经验。它配有国内一流的、代表当今先进水平的软硬件研究开发环境的开发平台,其研究领域涉及到计算机网络、操作系统、分布式计算技术、嵌入式系统的系统管理等多个领域。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200416002&dbname=CJFD0305
多亲杂交算子及其在连续优化中的应用		计算机工程	2004	2004年16期	提出了一种新的杂交算子,即基于邻域的多亲杂交算子,这种算子不仅呈现出多亲杂交的形式,而且内在隐含变异算子的特征。另一方面,为了加快收敛速度,引入了一种自适应的机制根据演化的进度调整邻域范围。实验表明,使用该算子的实数编码遗传算法在优化高维连续函数时是可行而有效的,尤其在BUMP问题的求解上有较大突破。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200416016&dbname=CJFD0305
基于DCT和神经网络的人脸识别		计算机工程	2004	2004年16期	人脸识别是模式识别领域的一个具有挑战性的课题,并且有着潜在的应用前景。该文提出了基于DCT和神经网络的人脸识别方法,针对人脸图像分别提取整体和局部的DCT系数共同送入多层感知机分类器分类,实验表明所提出的方法具有识别速度快、识别率较高的综合优势。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200416023&dbname=CJFD0305
一个CMM自评估系统的研究与开发		计算机工程	2004	2004年16期	CMM评估是当前组织进行软件过程改进的主要方法。文章介绍了“CMM自评估系统”的设计思想和实现方法,其中包括系统的结构、主要功能设计、评估的方式和流程等。该系统在实际工作中提高了效率,为软件企业考察组织现状提供了依据。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200416035&dbname=CJFD0305
基于线索二叉树的WBS算法		计算机工程	2004	2004年16期	提出了一种对二叉树加线索的新方法,并给出了完备性证明。新算法生成的线索二叉树比传统的线索二叉树优越,从而使WBS搜索更加简单、有效。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200416042&dbname=CJFD0305
华东计算技术研究所软件开发情况介绍		计算机工程	2004	2004年15期	<正> 华东计算所主要承担国家重大科研型号和预研课题,在系统软件开发、集成和服务方面积累了丰富的经验。它配有国内一流的、代表当今先进水平的软硬件研究开发环境的开发平台,其研究领域涉及到计算机网络、操作系统、分布式计算技术、嵌入式系统的系统管理等多个领域。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200415002&dbname=CJFD0305
基于CMMI的过程和产品质量保证模型		计算机工程	2004	2004年15期	为探索有效地实施基于CMMI的过程和产品质量保证方法,文章比较了基于CMM和CMMI的质量保证过程的差异、质量保证与验证及确认之间的关系,结合ISO9001质量体系,提出了一个过程和产品质量保证的实施框架和过程模型,并以过程评价为例,说明了开展质量保证活动的方法。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200415032&dbname=CJFD0305
CMM中各类评审的综合研究		计算机工程	2004	2004年14期	对CMM中各种评审进行综述、分类和比较,重点对软件评审进行研究,比较了同行评审与里程碑评审之间以及软件评审与软件测试之间的差异,描述了标准的软件评审过程。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041400U&dbname=CJFD0305
CMM二级KPA软件项目跟踪和监督的一个设计实施方案		计算机工程	2004	2004年14期	介绍了CMM二级KPA软件项目跟踪和监督的实施方案,主要从组织结构、文件体系、过程和资源4个方面阐述了建立软件项目跟踪和监督体系的过程,着重描述其实施的过程活动。同时,探讨了SPTO与CMM二级中其它主要相关KPA之间的关系。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041400V&dbname=CJFD0305
UML和CPN在企业销售信息管理系统开发中的应用		计算机工程	2004	2004年14期	UML是标准的统一建模语言,但缺乏合适的工具对其所建立的模型进行严格定量的分析。CPN(有色Petri网)是严格定义的数学对象,可以模拟和检验用UML描述的系统对象的行为属性。该文以企业销售信息管理系统为实例描述了通过UML进行建模的过程,并用CPN对所建立的模型进行了分析和检验。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041401N&dbname=CJFD0305
LSM访问控制研究		计算机工程	2004	2004年13期	访问控制是操作系统的重要安全机制,Linux安全模块(LSM)在内核为增强型访问控制提供了一个灵活通用的支持框架。该文介绍了LSM的设计,分析了其访问控制机制,并对其不足之处进行了讨论。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200413009&dbname=CJFD0305
基于XML的数据访问组件的研究与实现		计算机工程	2004	2004年13期	提出一个基于XML技术的数据访问接口模型,该模型采用一种高效的线程池结构,利用XML相关技术解决了数据集成过程中涉及的接口定义、数据交换、格式转换、动态验证以及并发等通用性问题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041300Q&dbname=CJFD0305
CORBA构件模型在分布式体系结构中的应用		计算机工程	2004	2004年12期	构件技术是目前软件开发的主流技术,CORBA构件模型是具有代表性的构件模型之一,分布式多层应用系统已成为目前重要的系统结构。文章讨论了基于CORBA构件模型和分布式多层体系结构的软件开发技术在一个分布式信息系统(即某钢管铸造企业管理信息系统)中的应用,并给出了设计步骤及形式化描述。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041200U&dbname=CJFD0305
J2EE应用开发过程中性能问题的研究		计算机工程	2004	2004年12期	随着J2EE应用的功能日趋强大,复杂度也会越来越大,性能问题开始暴露和突出。文章基于J2EE的整个开发过程,研究性能问题,包括分析、创建、测试和部署阶段。介绍了用JunitPerf进行自动性能测试,并重点讨论了性能问题中的难题即内存泄漏问题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041200V&dbname=CJFD0305
系统缓冲区溢出攻击防范体系的建立		计算机工程	2004	2004年12期	缓冲区溢出攻击是Internet上危害最大、最广泛的一种攻击手段。该文在讨论缓冲区溢出攻击的内存模型和工作原理的基础上,提出了安全编程的概念与主要原则,并在整合前人工作的基础上,系统地提出了贯穿软件生命期,包括编程开发、编译测试、安全配置使用3个阶段的完整缓冲区溢出防范体系模型。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200412014&dbname=CJFD0305
无线网中的WEP与WEP2算法安全分析		计算机工程	2004	2004年12期	有线对等协议(WEP)算法是无线局域网的一种数据安全传输算法,用以在无线网络中提供与有线网络等同的安全性能。分析了WEP算法的安全漏洞与其可能的攻击方式,并将WEP2算法与WEP算法比较,分析了WEP2算法的主要安全缺陷并提出了一种解决措施。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200412016&dbname=CJFD0305
办公业务对象在关系数据库中的存储		计算机工程	2004	2004年11期	为了有效增强办公业务数据的可管理性、可移植性、可维护性和数据一致性,该文结合在“辽宁省党政信息网”主体软件工程中的开发实践,基于业务对象的概念对办公业务数据的存储从分析、设计、实现到优化等方面做了较全面的研究,具有很强的普遍性和实用性。同时,该研究成果还可扩展到其他应用领域。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041100I&dbname=CJFD0305
分布事务服务的一致性测试		计算机工程	2004	2004年11期	作为J2EE应用服务器重要组成部分的分布事务管理器主要用于提供分布环境下的事务处理能力。文章拓宽了协议一致性测试的理论和技术的应用范围,探讨了分布事务服务的一致性测试,也给出了分布事务服务的形式化描述和非基于经验的测试序列的生成方案。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC20041100J&dbname=CJFD0305
基于遗传算法的信息检索技术		计算机工程	2004	2004年09期	随着万维网（WWW）中信息量呈指数的增长，人们可以使用许多的信息收集工具来获得网络中的信息。但要使检索到的信息在满足用户个性化需求方面，即具有高准确率又有高回收率，则是一件很困难的事情。为了解决以上问题，该文阐述了遗传算法在信息检索方面的应用。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200409029&dbname=CJFD0305
基于MDA的ODP互操作性软件过程研究		计算机工程	2004	2004年09期	利用RM-ODP概念架构，提出了基于MDA的ODP软件过程，将互操作性的实现贯穿于整个系统的开发过程之中：在PIM中设计，在PSM中实现。为了使系统建立在正确的完整的PIM之上，在需求分析阶段采用了EDOC 模式进行可视化的建模，在功能设计阶段采用了E-LOTOS形式化描述得到PIM。因此，本软件过程实现了ODP系统基于可测试业务模型的互操作性。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200409034&dbname=CJFD0305
高可用性软件的设计与实现		计算机工程	2004	2004年08期	从高可用性系统的类型和功能出发，在分析系统失效因素和高可用系统结构的基础上，设计了一个高可用性的软件结构系统，它可以运行于主备、双机和多机3种工作模式，并以有限状态机的状态转移图，具体实现了链路管理和业务接管等关键技术，最后将所设计的软件应用到实际的系统之中，能够很好地满足需求。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200408007&dbname=CJFD0305
遗产系统的构件化技术		计算机工程	2004	2004年08期	遗产系统一直是企业级解决方案需要考虑的重要内容，而接口的处理是遗产系统融入企业级解决方案的关键所在。UML是一种面向对象的建模语言，但是它对接口、构件规格说明及构件建模概念支持甚少。该文通过对UML进行扩展，并且利用企业应用集成(EAI)中提供的应用编程接口(API)，提出一种将遗产系统构件化的方法。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200408019&dbname=CJFD0305
入侵检测系统中的一种免疫遗传算法		计算机工程	2004	2004年08期	在入侵检测系统中，为了有效防止各种形式的入侵行为，引入了生物学中的免疫特性，讨论了一个能检测较大范围网络入侵的免疫遗传学算法，并在一个新的模式识别器中引入了遗传算法的相关知识。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200408024&dbname=CJFD0305
使用LDAP在Web环境中实现RBAC的方法		计算机工程	2004	2004年08期	介绍了使用LDAP（轻量级目录访问协议）在Web上实现RBAC的框架。该框架使用LDAP目录服务器作为存放角色的角色服务器，Web服务器可以通过两种方式（user-pull和server-pull）从角色服务器取得用户的角色，并将之用于RBAC。该文对这两种方式的实现分别进行了介绍，并对它们进行了比较。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200408049&dbname=CJFD0305
